38860
16220
24420
43580
33220
19340
21140
10540
29020
14860
36260
39150
31460
16740
25620
41140
13780
47300
18580
16620
24300
41500
14260
40220
37340
42200
46060
13380
19300
20220
45460
16700
34100
40660
29420
24660
44060
14500
36100
25420
27860
43300
35980
37620
27100
24540
33260
46220
24220
10900
46700
37900
36420
27180
31140
41180
41740
36980
42220
13900
30460
47580
49620
47380
19740
33140
35300
29460
12100
27060
42100
45820
24020
22220
22140
26380
31700
28940
16860
19100
12980
24260
34820
29620
25500
17660
41540
32820
39380
37980
17020
39820
44420
14540
16300
48140
28100
21340
36740
25980
45300
16980
24780
31080
15680
21300
40420
35620
23580
45060
29540
14460
20020
17420
26980
43900
47460
29820
40340
31540
11500
18700
48260
48540
13140
27340
26420
44100
31900
38220
33460
23420
19180
23540
27740
11700
17780
30140
46140
48660
34060
34980
39100
23060
11020
32580
48620
10180
30340
49420
21060
28660
41660
12060
24580
34900
10740
26900
19430
29700
25260
15180
41100
12220
45500
19140
47020
46660
16540
31020
42540
21660
31860
20260
15380
45540
15260
41420
25860
27260
38940
14020
39740
20940
35100
47220
25540
16180
28700
28020
29100
23460
38340
37460
12620
23900
12260
48300
34580
40140
28420
12540
16820
22520
22900
39900
18140
33780
33860
39300
37100
38060
30300
22020
30700
44140
33100
15980
10500
36500
11100
30780
39460
22380
45940
26300
19660
17820
37860
41700
13020
40060
15500
27620
22180
25060
32780
33660
30020
48700
33740
20740
11540
20100
24500
44180
14010
48900
39660
24860
17460
26140
10580
11180
42140
17900
12420
26580
49180
10420
25180
28740
34940
48060
25940
36140
42340
40980
13980
44220
17980
26620
13820
43340
41060
29180
43780
21780
13460
26820
24340
29740
49740
38300
35840
39340
41940
35380
22420
31740
29340
18020
20700
31340
36220
31420
44300
13740
22540
18880
31180
42660
27140
33340
34620
49700
32900
15540
12580
49020
29200
45220
10780
11460
44700
13220
36540
38540
33540
30860
15940
12020
49340
25220
14740
16020
28140
19500
47900
47260
17860
21500
16940
27900
17300
19460
43420
20500
22660
42700
46340
43620
19060
40580
27780
16060
14100
19820
44940
40380
12940
29940
22500
17140
24140
38900
42680
47940
19780
41620
45780
30980
42020
21420
40900
16580
41860
27500
39580
49660
46540
36780
30620
46300
33700
